start_date_local_formatted,name,sport_type,distance (miles),moving_time (minutes),pace (min_per_mile),pace_formatted,elevation_gain (feet),average_heartrate,max_heartrate,hr_ratio (0-1),hr_zone (1-5),zone_1_time_minutes,zone_2_time_minutes,zone_3_time_minutes,zone_4_time_minutes,zone_5_time_minutes,trimp (score),id
"Dec 30, 2024 02:20 PM",Afternoon Weight Training - Shoulders!,WeightTraining,0.0,63.1,,,0.0,125.0,147.0,0.5147615442846328,1,57.56666666666667,5.633333333333334,0.0,0.0,0.0,87.27040729407837,13226059508
"Dec 30, 2024 09:56 AM",Old City run with Sis,Run,3.0104182208,26.566666666666666,8.824908938933653,8:49 /mi,88.58268,155.2,169.0,0.7433762301286904,3,0.65,5.583333333333333,16.433333333333334,3.9833333333333334,0.0,82.3012801966835,13224152801
"Dec 29, 2024 10:52 AM",Old City Walk,Walk,1.946133972,32.18333333333333,16.537059522299593,16:32 /mi,16.4042,97.0,111.0,0.3028009084027252,1,39.483333333333334,0.0,0.0,0.0,0.0,17.42919557862971,13217629227
"Dec 27, 2024 12:59 PM",Lunch Weight Training - Push,WeightTraining,0.0,85.85,,,0.0,103.5,131.0,0.3520060560181681,1,85.86666666666666,0.0,0.0,0.0,0.0,59.40309420251824,13203007365
"Dec 22, 2024 10:19 AM",Morning Weight Training - Back & Bis,WeightTraining,0.0,54.75,,,0.0,122.8,154.0,0.49810749432248297,1,45.71666666666667,8.116666666666667,0.95,0.0,0.0,70.96624806161097,13169346658
"Dec 20, 2024 12:27 PM",Lunch Weight Training - Legs,WeightTraining,0.0,55.15,,,0.0,112.8,149.0,0.42240726722180166,1,53.18333333333333,2.0,0.0,0.0,0.0,52.420270421276726,13156584272
"Dec 19, 2024 04:01 PM",Afternoon Yoga,Yoga,0.0,53.88333333333333,,,0.0,108.0,136.0,0.38607115821347465,1,53.95,0.0,0.0,0.0,0.0,43.65615413150478,13151479883
"Dec 18, 2024 03:33 PM",Afternoon Walk,Walk,3.1397255259,75.25,23.96706316499741,23:58 /mi,467.847784,97.7,127.0,0.30809992429977295,1,145.46666666666667,0.0,0.0,0.0,0.0,41.88956033516704,13165433251
"Dec 18, 2024 12:24 PM",Lunch Weight Training - Push,WeightTraining,0.0,69.7,,,0.0,112.2,145.0,0.4178652535957608,1,69.21666666666667,0.5333333333333333,0.0,0.0,0.0,64.96868252133581,13143734873
"Dec 17, 2024 12:26 PM",Lunch Weight Training - Pull,WeightTraining,0.0,75.66666666666667,,,0.0,127.5,154.0,0.5336866010598033,1,58.1,16.183333333333334,1.4666666666666666,0.0,0.0,112.51308220360944,13136631541
"Dec 16, 2024 04:48 PM",Afternoon Tennis,Tennis,0.0,61.4,,,0.0,121.2,136.0,0.485995457986374,1,61.43333333333333,0.0,0.0,0.0,0.0,75.86573351775446,13131239687
"Dec 16, 2024 11:27 AM",Lunch Weight Training - Legs,WeightTraining,0.0,61.43333333333333,,,0.0,120.3,154.0,0.47918243754731266,1,55.63333333333333,5.316666666666666,0.5,0.0,0.0,73.87016119779126,13128794570
"Dec 14, 2024 01:38 PM",Afternoon Weight Training - Push,WeightTraining,0.0,95.06666666666666,,,0.0,114.4,151.0,0.43451930355791074,1,91.1,3.8833333333333333,0.16666666666666666,0.0,0.0,95.1391497848394,13116202528
"Dec 12, 2024 05:07 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,52.88333333333333,,,0.0,127.7,155.0,0.5352006056018168,1,44.15,7.95,0.8166666666666667,0.0,0.0,79.08788903377929,13103340142
"Dec 11, 2024 11:30 AM",Lunch Weight Training - Legs,WeightTraining,0.0,41.7,,,0.0,125.9,156.0,0.5215745647236942,1,34.083333333333336,6.233333333333333,1.5333333333333334,0.0,0.0,59.205903580737605,13094247923
"Dec 09, 2024 04:27 PM",Afternoon Weight Training - Push,WeightTraining,0.0,67.25,,,0.0,125.2,166.0,0.5162755488266465,1,53.06666666666667,10.45,2.9166666666666665,0.8333333333333334,0.0,93.55518027168218,13082014924
"Dec 08, 2024 06:13 PM",Evening Run,Run,1.0063103345,9.666666666666666,9.60604928247079,9:36 /mi,9.84252,148.1,162.0,0.6896290688872067,2,1.0666666666666667,3.25,5.566666666666666,0.0,0.0,25.057418874033218,13075777766
"Dec 06, 2024 03:27 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,67.2,,,0.0,118.3,147.0,0.4640423921271764,1,63.333333333333336,3.95,0.0,0.0,0.0,76.00926736208405,13061312902
"Dec 04, 2024 07:43 AM",Morning Weight Training - Legs,WeightTraining,0.0,39.56666666666667,,,0.0,113.5,141.0,0.4277062831188494,1,39.1,0.55,0.0,0.0,0.0,38.469453206525294,13045142114
"Dec 03, 2024 08:11 PM",Evening Weight Training - Push,WeightTraining,0.0,53.0,,,0.0,116.8,135.0,0.45268735806207416,1,53.1,0.0,0.0,0.0,0.0,57.219691175203515,13042145669
"Dec 02, 2024 05:02 PM",Afternoon Tennis,Tennis,0.0,74.48333333333333,,,0.0,131.7,158.0,0.5654806964420893,1,55.6,17.366666666666667,1.5833333333333333,0.0,0.0,124.73845739894101,13034175809
"Nov 30, 2024 12:07 PM",Lunch Walk,Walk,1.0714921524,19.333333333333332,18.04337371023132,18:03 /mi,9.186352,97.6,111.0,0.30734292202876606,1,42.05,0.0,0.0,0.0,0.0,10.720287638721215,13017703249
"Nov 27, 2024 11:13 AM",Push Day,WeightTraining,0.0,58.35,,,0.0,108.2,125.0,0.3875851627554883,1,58.36666666666667,0.0,0.0,0.0,0.0,47.598592512748006,12996100502
"Nov 26, 2024 02:07 PM",Pull Day,WeightTraining,0.0,81.38333333333334,,,0.0,112.2,143.0,0.4178652535957608,1,79.7,1.7333333333333334,0.0,0.0,0.0,75.85893753029238,12990199866
"Nov 25, 2024 03:35 PM",Leg Day at the Fitler Club,WeightTraining,0.0,65.06666666666666,,,0.0,116.9,154.0,0.45344436033308105,1,61.016666666666666,3.9833333333333334,0.6833333333333333,0.0,0.0,70.46688271607104,12983013258
"Nov 21, 2024 05:27 PM",Push Day,WeightTraining,0.0,50.71666666666667,,,0.0,106.4,132.0,0.3739591218773657,1,50.766666666666666,0.0,0.0,0.0,0.0,38.886506519555994,12955516981
"Nov 20, 2024 06:14 PM",Evening Walk,Walk,1.4108228555,27.416666666666668,19.433103567740343,19:26 /mi,24.278216,97.4,112.0,0.3058289174867525,1,50.35,0.0,0.0,0.0,0.0,15.083677456162263,12948214600
"Nov 19, 2024 04:40 PM",Afternoon Weight Training,WeightTraining,0.0,63.083333333333336,,,0.0,114.2,146.0,0.43300529901589707,1,61.71666666666667,1.4,0.0,0.0,0.0,62.72884969972335,12940271400
"Nov 18, 2024 06:03 PM",Leg Day,WeightTraining,0.0,43.733333333333334,,,0.0,106.9,142.0,0.37774413323239975,1,42.916666666666664,0.8333333333333334,0.0,0.0,0.0,34.118546254670335,12932896416
"Nov 16, 2024 11:16 AM","Chest, Tris, and Shoulders",WeightTraining,0.0,67.28333333333333,,,0.0,117.7,150.0,0.45950037850113556,1,63.43333333333333,3.783333333333333,0.11666666666666667,0.0,0.0,74.70430880169532,12915650048
"Nov 15, 2024 05:39 PM",Post-Half 5k!,Run,3.1215193556000003,28.966666666666665,9.279669086369916,9:17 /mi,65.6168,146.7,166.0,0.6790310370931112,2,1.8833333333333333,17.833333333333332,7.933333333333334,1.6833333333333333,0.0,72.44277155984503,12909550939
"Nov 12, 2024 05:07 PM",Leg Day,WeightTraining,0.0,40.18333333333333,,,0.0,109.2,143.0,0.39515518546555645,1,39.25,1.0,0.0,0.0,0.0,33.90876567390447,12887276673
"Nov 11, 2024 04:39 PM",Tennis 🎾🏸,Tennis,0.0,62.88333333333333,,,0.0,128.2,147.0,0.5389856169568508,1,55.53333333333333,7.416666666666667,0.0,0.0,0.0,95.39890965432824,12879345590
"Nov 11, 2024 09:40 AM",Chest & Tris - Push Day,WeightTraining,0.0,75.93333333333334,,,0.0,114.7,140.0,0.43679031037093113,1,75.6,0.38333333333333336,0.0,0.0,0.0,76.7222011028842,12876357056
"Nov 10, 2024 04:14 PM",Pull Day,WeightTraining,0.0,39.516666666666666,,,0.0,126.7,149.0,0.5276305828917487,1,33.25,6.35,0.0,0.0,0.0,57.4212445656171,12871530299
"Nov 09, 2024 07:13 AM",1/2 Marathon / Italian Stallion Challenge,Run,13.2306662917,133.7,10.105311180274727,10:06 /mi,581.3648479999999,150.0,164.0,0.7040121120363362,3,5.333333333333333,58.7,120.8,2.783333333333333,0.0,363.7046076898214,12861286797
"Nov 07, 2024 03:49 PM",Afternoon Weight Training,WeightTraining,0.0,61.56666666666667,,,0.0,101.4,134.0,0.33610900832702506,1,61.61666666666667,0.0,0.0,0.0,0.0,39.45379153008078,12847879464
"Nov 06, 2024 05:51 PM",Afternoon Run,Run,1.0105977944,9.966666666666667,9.862149632519193,9:52 /mi,38.713912,138.7,150.0,0.6184708554125662,2,2.1,9.383333333333333,0.18333333333333332,0.0,0.0,20.210555642033217,12840675929
"Nov 06, 2024 05:24 PM",Afternoon Walk,Walk,1.2721328483,24.05,18.905258230018145,18:54 /mi,8.530184,99.7,109.0,0.3232399697199092,1,27.333333333333332,0.0,0.0,0.0,0.0,14.460133472050721,12844444361
"Nov 05, 2024 04:38 PM",Shoulder Day,WeightTraining,0.0,53.13333333333333,,,0.0,119.4,142.0,0.47236941710825137,1,52.0,1.1666666666666667,0.0,0.0,0.0,62.16299098262933,12832515848
"Nov 04, 2024 05:44 PM",Recovery Run,Run,1.1049840493,12.216666666666667,11.055966531286893,11:03 /mi,34.120736,135.3,144.0,0.5927327781983347,1,5.033333333333333,7.616666666666666,0.0,0.0,0.0,22.597436378713,12824433237
"Nov 04, 2024 04:22 PM",Pull Day,WeightTraining,0.0,62.85,,,0.0,111.8,139.0,0.41483724451173354,1,62.416666666666664,0.5166666666666667,0.0,0.0,0.0,57.822005830034676,12824255186
"Nov 03, 2024 09:08 AM",Longest one yet!,Run,12.0066275588,123.75,10.306807585557204,10:18 /mi,430.44620799999996,142.4,154.0,0.6464799394398184,2,4.866666666666666,117.73333333333333,1.95,0.0,0.0,276.7990452342942,12814801230
"Oct 31, 2024 06:27 PM",Evening Run,Run,1.0049433183,9.083333333333334,9.038652397529289,9:02 /mi,54.461944,148.1,160.0,0.6896290688872067,2,0.9666666666666667,2.3666666666666667,5.85,0.0,0.0,23.54533325232432,12792852970
"Oct 30, 2024 08:36 PM",Quick Night Run,Run,1.0138289236,9.133333333333333,9.008751990327744,9:01 /mi,0.0,143.8,154.0,0.6570779712339139,2,1.2,5.583333333333333,2.45,0.0,0.0,21.190815138884844,12786000000
"Oct 29, 2024 03:52 PM",Push Day,WeightTraining,0.0,62.2,,,0.0,110.8,139.0,0.4072672218016654,1,62.05,0.18333333333333332,0.0,0.0,0.0,55.36913570368728,12776565768
"Oct 28, 2024 05:22 PM",Turned 3 into 6!,Run,6.0078497877000006,61.416666666666664,10.222736725609606,10:13 /mi,152.230976,134.5,148.0,0.5866767600302801,1,38.9,23.066666666666666,0.0,0.0,0.0,111.1431873896122,12768856049
"Oct 21, 2024 11:47 AM",Lunch Weight Training,WeightTraining,0.0,74.26666666666667,,,0.0,109.0,135.0,0.3936411809235428,1,74.41666666666667,0.0,0.0,0.0,0.0,62.248708852933106,12710164387
"Oct 18, 2024 04:43 PM",Afternoon Tennis,Tennis,0.0,55.13333333333333,,,0.0,134.8,156.0,0.5889477668433006,1,30.216666666666665,21.65,3.3,0.0,0.0,100.59639539063535,12692429720
"Oct 18, 2024 12:01 PM",Lunch Weight Training,WeightTraining,0.0,58.13333333333333,,,0.0,122.3,150.0,0.4943224829674489,1,52.46666666666667,5.616666666666666,0.15,0.0,0.0,74.2376337401941,12692429685
"Oct 17, 2024 07:01 PM",Evening Run,Run,3.1469955666000002,31.6,10.041323329266872,10:02 /mi,76.115488,145.1,159.0,0.6669190007570023,2,2.6333333333333333,18.083333333333332,11.35,0.0,0.0,75.83462051933377,12681480608
"Oct 17, 2024 11:22 AM",Lunch Weight Training,WeightTraining,0.0,75.35,,,0.0,112.2,137.0,0.4178652535957608,1,75.16666666666667,0.2,0.0,0.0,0.0,70.23515391653734,12680100826
"Oct 14, 2024 04:45 PM",Afternoon Run,Run,3.1258689526000003,30.716666666666665,9.826600901204607,9:50 /mi,74.803152,148.0,160.0,0.6888720666161999,2,1.1333333333333333,16.9,12.883333333333333,0.0,0.0,79.41919251207929,12661470009
"Oct 14, 2024 11:56 AM",Lunch Weight Training,WeightTraining,0.0,52.05,,,0.0,120.5,155.0,0.48069644208932627,1,46.416666666666664,4.5,1.2166666666666666,0.0,0.0,62.96774796495771,12661469818
"Oct 12, 2024 04:39 PM",Afternoon Run,Run,8.005743964,81.05,10.123981027180397,10:07 /mi,555.774296,148.2,162.0,0.6903860711582134,2,1.35,48.96666666666667,31.6,0.0,0.0,210.63003173355895,12640473673
"Oct 11, 2024 10:56 AM",Morning Weight Training,WeightTraining,0.0,69.65,,,0.0,114.2,143.0,0.43300529901589707,1,68.95,0.7666666666666667,0.0,0.0,0.0,69.25861635274607,12630208768
"Oct 11, 2024 10:42 AM",Morning Walk,Walk,0.46814091139999997,14.616666666666667,31.2227927761211,31:13 /mi,0.0,99.9,113.0,0.3247539742619228,1,14.716666666666667,0.0,0.0,0.0,0.0,8.855180678412028,12855464592
"Oct 10, 2024 05:25 PM",Afternoon Run,Run,5.0080017116,52.1,10.403351077001656,10:24 /mi,191.601056,144.1,154.0,0.6593489780469342,2,4.583333333333333,40.75,8.35,0.0,0.0,121.82829787297528,12625969203
"Oct 10, 2024 03:00 PM",Afternoon Weight Training,WeightTraining,0.0,75.38333333333334,,,0.0,116.3,140.0,0.4489023467070401,1,74.5,0.9166666666666666,0.0,0.0,0.0,80.12026412491204,12625969149
"Oct 07, 2024 11:49 AM",Lunch Weight Training,WeightTraining,0.0,61.9,,,0.0,111.5,145.0,0.4125662376987131,1,60.28333333333333,1.6833333333333333,0.0,0.0,0.0,56.38983130358478,12615506121
"Oct 06, 2024 12:35 PM",Lunch Tennis,Tennis,0.0,50.78333333333333,,,0.0,145.6,161.0,0.6707040121120363,2,3.783333333333333,33.766666666666666,13.333333333333334,0.0,0.0,123.45695664180732,12594402890
"Oct 05, 2024 02:44 PM",Afternoon Run,Run,4.1109283989,39.833333333333336,9.689619829912854,9:41 /mi,167.97900800000002,150.3,168.0,0.7062831188493567,3,4.15,8.95,25.833333333333332,3.2333333333333334,0.0,109.18334869646269,12584654402
"Oct 04, 2024 04:38 PM",Afternoon Weight Training,WeightTraining,0.0,54.85,,,0.0,117.0,149.0,0.45420136260408783,1,53.35,1.5333333333333334,0.0,0.0,0.0,59.58799654970966,12580807481
"Oct 03, 2024 05:43 PM",Afternoon Weight Training,WeightTraining,0.0,52.15,,,0.0,116.9,150.0,0.45344436033308105,1,50.983333333333334,1.0666666666666667,0.11666666666666667,0.0,0.0,56.47819570148215,12571954762
"Oct 02, 2024 06:25 PM",Evening Walk,Walk,1.679565813,29.233333333333334,17.405291955256853,17:24 /mi,20.341208,106.7,121.0,0.37623012869038613,1,41.15,0.0,0.0,0.0,0.0,22.649033487156725,12571954816
"Sep 30, 2024 11:05 AM",Lunch Weight Training,WeightTraining,0.0,47.21666666666667,,,0.0,108.2,137.0,0.3875851627554883,1,46.7,0.5666666666666667,0.0,0.0,0.0,38.516655980752674,12542508720
"Sep 25, 2024 09:33 AM",Morning Weight Training,WeightTraining,0.0,58.71666666666667,,,0.0,108.4,136.0,0.38909916729750194,1,58.733333333333334,0.0,0.0,0.0,0.0,48.22477910451359,12502277432
"Sep 24, 2024 06:46 PM",Evening Run,Run,5.4059277,54.15,10.016782133434747,10:01 /mi,272.30971999999997,146.1,162.0,0.6744890234670704,2,4.65,32.06666666666667,18.133333333333333,0.0,0.0,133.3499694394153,12496581967
"Sep 23, 2024 07:29 PM",Evening Walk,Walk,1.7667441643000001,43.11666666666667,24.404589831346563,24:24 /mi,13.12336,96.0,110.0,0.2952308856926571,1,48.95,0.0,0.0,0.0,0.0,22.437986648775222,12488069569
"Sep 23, 2024 05:11 PM",Afternoon Tennis,Tennis,0.0,51.333333333333336,,,0.0,135.8,156.0,0.5965177895533688,1,25.466666666666665,23.35,2.533333333333333,0.0,0.0,96.25570604773698,12488684223
"Sep 23, 2024 11:33 AM",Lunch Weight Training,WeightTraining,0.0,64.7,,,0.0,113.3,155.0,0.4261922785768357,1,61.36666666666667,2.25,1.1833333333333333,0.0,0.0,62.50119646453888,12485802044
"Sep 22, 2024 11:13 AM",Lunch Weight Training,WeightTraining,0.0,61.11666666666667,,,0.0,111.2,134.0,0.4102952308856927,1,61.18333333333333,0.0,0.0,0.0,0.0,55.12884853737721,12484582480
"Sep 21, 2024 06:02 PM",Evening Pickleball,Pickleball,0.0,86.01666666666667,,,0.0,125.3,158.0,0.5170325510976533,1,63.6,18.266666666666666,4.183333333333334,0.0,0.0,120.0122869850635,12471667558
"Sep 21, 2024 11:28 AM",Lunch Run,Run,1.0119026735,8.65,8.54825293630376,8:33 /mi,92.519688,157.2,169.0,0.7585162755488266,3,0.5666666666666667,0.26666666666666666,6.383333333333334,1.45,0.0,28.149217230724588,12468904947
"Sep 21, 2024 10:54 AM",Morning Run,Run,3.0524229004,31.05,10.17224710112452,10:10 /mi,118.76640800000001,147.9,158.0,0.6881150643451931,2,0.3333333333333333,17.783333333333335,13.383333333333333,0.0,0.0,80.07634735986674,12468904962
"Sep 20, 2024 04:21 PM",Afternoon Tennis,Tennis,0.0,43.666666666666664,,,0.0,127.2,142.0,0.5314155942467828,1,41.85,1.8833333333333333,0.0,0.0,0.0,64.37285737857293,12468904693
"Sep 20, 2024 11:19 AM",Lunch Weight Training,WeightTraining,0.0,65.68333333333334,,,0.0,115.4,149.0,0.44208932626797887,1,62.5,3.2,0.0,0.0,0.0,67.85773625240145,12468904689
"Sep 17, 2024 06:36 PM",Evening Run,Run,1.0045704957000001,9.666666666666666,9.622686220672632,9:37 /mi,9.84252,144.7,157.0,0.6638909916729749,2,1.2833333333333334,6.05,2.35,0.0,0.0,22.959158800707247,12451871165
"Sep 16, 2024 12:03 PM",Lunch Weight Training,WeightTraining,0.0,65.61666666666666,,,0.0,111.7,134.0,0.41408024224072676,1,65.63333333333334,0.0,0.0,0.0,0.0,60.16966319883979,12451871156
"Sep 13, 2024 12:11 PM",Lunch Weight Training,WeightTraining,0.0,47.7,,,0.0,121.3,151.0,0.4867524602573808,1,42.266666666666666,5.266666666666667,0.2,0.0,0.0,59.115700043306006,12402102195
"Sep 12, 2024 04:55 PM",Afternoon Run,Run,1.2965527286,11.6,8.94680157938931,8:57 /mi,12.467191999999999,146.6,160.0,0.6782740348221045,2,1.95,4.083333333333333,5.7,0.0,0.0,28.936024849482628,12396453568
"Sep 11, 2024 05:18 PM",Afternoon Weight Training,WeightTraining,0.0,50.333333333333336,,,0.0,116.0,141.0,0.4466313398940197,1,50.06666666666667,0.35,0.0,0.0,0.0,52.993960441280365,12396453488
"Sep 07, 2024 06:09 PM",Evening Run,Run,7.006641533100001,70.93333333333334,10.123728036925813,10:07 /mi,238.84515199999998,140.5,157.0,0.6320968962906889,2,15.533333333333333,54.8,1.8666666666666667,0.0,0.0,150.905517643517,12353529018
"Sep 07, 2024 04:42 PM",Afternoon Weight Training,WeightTraining,0.0,65.73333333333333,,,0.0,107.6,133.0,0.38304314912944737,1,65.75,0.0,0.0,0.0,0.0,52.532990598497165,12353528580
"Sep 06, 2024 02:49 PM",Afternoon Pickleball,Pickleball,0.0,37.81666666666667,,,0.0,126.3,151.0,0.5246025738077215,1,34.31666666666667,3.4166666666666665,0.15,0.0,0.0,54.318917722029276,12349500193
"Sep 06, 2024 12:03 PM",Lunch Weight Training,WeightTraining,0.0,53.4,,,0.0,126.4,152.0,0.5253595760787283,1,45.7,7.483333333333333,0.25,0.0,0.0,76.92483590481744,12349500198
"Sep 04, 2024 06:16 PM",Evening Run,Run,2.3636331469000003,23.95,10.132706097564839,10:08 /mi,36.745408,147.2,160.0,0.6828160484481453,2,2.4166666666666665,8.633333333333333,13.333333333333334,0.0,0.0,60.66975795530063,12328849957
"Sep 03, 2024 05:32 PM",Afternoon Weight Training,WeightTraining,0.0,43.166666666666664,,,0.0,115.0,149.0,0.4390613171839516,1,39.583333333333336,3.6333333333333333,0.0,0.0,0.0,44.033474135542015,12328849847
"Sep 02, 2024 02:47 PM",Afternoon Tennis,Tennis,0.0,13.35,,,0.0,127.8,145.0,0.5359576078728236,1,10.1,3.316666666666667,0.0,0.0,0.0,20.022462756538268,12309397056
"Sep 02, 2024 11:04 AM",Lunch Weight Training,WeightTraining,0.0,70.96666666666667,,,0.0,118.2,158.0,0.4632853898561696,1,67.11666666666666,3.6166666666666667,0.2833333333333333,0.0,0.0,80.02236913248332,12308313759
"Aug 31, 2024 07:21 PM",Evening Run,Run,1.0073666652,9.733333333333333,9.662155468883718,9:40 /mi,96.456696,156.9,166.0,0.7562452687358063,3,0.3,1.4,5.666666666666667,2.5833333333333335,0.0,31.44241604127733,12293549353
"Aug 31, 2024 07:04 PM",Evening Run,Run,1.0274369485000001,9.133333333333333,8.88943438005367,8:53 /mi,95.800528,161.3,173.0,0.7895533686601061,3,0.5666666666666667,0.5833333333333334,1.6333333333333333,6.45,0.0,32.837965902415384,12293549348
"Aug 31, 2024 06:51 PM",Evening Run,Run,1.0082365845999999,8.3,8.232194830832169,8:14 /mi,12.467191999999999,159.1,176.0,0.7728993186979561,3,0.65,1.4,1.65,4.883333333333334,0.15,28.2930366710086,12293549352
"Aug 30, 2024 11:37 AM",Lunch Weight Training,WeightTraining,0.0,57.666666666666664,,,0.0,108.3,135.0,0.3883421650264951,1,57.7,0.0,0.0,0.0,0.0,47.20160061394764,12293549121
"Aug 28, 2024 04:42 PM",Afternoon Walk,Walk,3.3352088425,65.95,19.773874175317104,19:46 /mi,38.057744,100.1,114.0,0.3262679788039364,1,75.8,0.0,0.0,0.0,0.0,40.257454192558264,12293549405
"Aug 27, 2024 06:16 PM",Evening Weight Training,WeightTraining,0.0,45.4,,,0.0,119.3,152.0,0.47161241483724453,1,42.233333333333334,2.7,0.5,0.0,0.0,52.953287436743295,12293549343
"Aug 22, 2024 04:49 PM",Afternoon Rock Climb,RockClimbing,0.0,64.85,,,0.0,100.7,147.0,0.33080999242997733,1,63.166666666666664,1.75,0.0,0.0,0.0,40.48862161256173,12231323192
"Aug 20, 2024 05:03 PM",Afternoon Weight Training,WeightTraining,0.0,52.916666666666664,,,0.0,124.1,160.0,0.5079485238455715,1,43.61666666666667,5.216666666666667,4.166666666666667,0.0,0.0,71.27918485905428,12199898348
"Aug 19, 2024 10:54 AM",Morning Weight Training,WeightTraining,0.0,94.68333333333334,,,0.0,115.6,147.0,0.4436033308099924,1,90.81666666666666,3.966666666666667,0.0,0.0,0.0,98.4384884675748,12196659527
"Aug 18, 2024 11:30 AM",Lunch Weight Training,WeightTraining,0.0,74.46666666666667,,,0.0,107.8,135.0,0.384557153671461,1,74.53333333333333,0.0,0.0,0.0,0.0,59.92168598457327,12183397662
"Aug 16, 2024 12:38 PM",Lunch Weight Training,WeightTraining,0.0,55.1,,,0.0,105.0,136.0,0.3633610900832703,1,55.13333333333333,0.0,0.0,0.0,0.0,40.22323478954383,12166712723
"Aug 15, 2024 05:10 PM",Afternoon Weight Training,WeightTraining,0.0,47.666666666666664,,,0.0,118.9,148.0,0.4685844057532173,1,44.93333333333333,2.816666666666667,0.0,0.0,0.0,54.919878511628475,12158756186
"Aug 14, 2024 02:44 PM",Afternoon Weight Training,WeightTraining,0.0,83.11666666666666,,,0.0,106.4,133.0,0.3739591218773657,1,83.16666666666667,0.0,0.0,0.0,0.0,63.728888601060056,12158756183
"Aug 12, 2024 10:01 AM",Morning Weight Training,WeightTraining,0.0,75.6,,,0.0,113.7,145.0,0.429220287660863,1,72.45,3.1666666666666665,0.0,0.0,0.0,73.97847960052182,12132576982
"Aug 11, 2024 11:05 AM",Forgot I liked Pull day until today!,WeightTraining,0.0,69.86666666666666,,,0.0,120.3,144.0,0.47918243754731266,1,66.45,3.433333333333333,0.0,0.0,0.0,84.01077475342944,12121516181
"Aug 09, 2024 02:47 PM",Afternoon Weight Training,WeightTraining,0.0,63.86666666666667,,,0.0,113.5,139.0,0.4277062831188494,1,63.53333333333333,0.4,0.0,0.0,0.0,62.095595908763656,12121516182
"Aug 08, 2024 10:37 AM",Morning Weight Training,WeightTraining,0.0,60.416666666666664,,,0.0,107.9,142.0,0.3853141559424679,1,59.3,1.2166666666666666,0.0,0.0,0.0,48.78251241599634,12121516177
"Aug 06, 2024 04:30 PM",Afternoon Weight Training,WeightTraining,0.0,82.7,,,0.0,108.6,139.0,0.3906131718395155,1,82.41666666666667,0.3,0.0,0.0,0.0,68.38540009357868,12121516008
"Aug 05, 2024 04:47 PM",Afternoon Run,Run,1.0700629991,9.783333333333333,9.142763876109932,9:09 /mi,15.091864,147.2,165.0,0.6828160484481453,2,1.5166666666666666,3.4,4.616666666666666,0.3333333333333333,0.0,24.782983938595315,12071978492
"Aug 05, 2024 12:16 PM",Lunch Weight Training,WeightTraining,0.0,36.71666666666667,,,0.0,114.8,134.0,0.4375473126419379,1,36.8,0.0,0.0,0.0,0.0,37.21646195266578,12069873397
"Aug 04, 2024 01:49 PM",Afternoon Weight Training,WeightTraining,0.0,66.71666666666667,,,0.0,109.3,131.0,0.3959121877365632,1,66.73333333333333,0.0,0.0,0.0,0.0,56.48885470115668,12069873408
"Aug 02, 2024 08:39 PM",Evening Walk,Walk,1.5178850788000002,28.116666666666667,18.52358064478436,18:31 /mi,0.0,97.3,104.0,0.3050719152157456,1,35.733333333333334,0.0,0.0,0.0,0.0,15.408092446839571,12069873415
"Jul 31, 2024 03:13 PM",Afternoon Weight Training,WeightTraining,0.0,53.666666666666664,,,0.0,108.8,136.0,0.39212717638152916,1,53.733333333333334,0.0,0.0,0.0,0.0,44.67916085068576,12032181448
"Jul 30, 2024 05:01 PM",Afternoon Weight Training,WeightTraining,0.0,69.03333333333333,,,0.0,119.4,149.0,0.47236941710825137,1,64.5,4.616666666666666,0.0,0.0,0.0,80.76509054267588,12027497034
"Jul 29, 2024 11:38 AM",Lunch Weight Training,WeightTraining,0.0,72.41666666666667,,,0.0,108.8,140.0,0.39212717638152916,1,72.25,0.21666666666666667,0.0,0.0,0.0,60.289116116841505,12011750543
"Jul 28, 2024 11:21 AM",Sunday Long Run,Run,5.029376874,50.45,10.031063740879642,10:02 /mi,59.711287999999996,152.8,169.0,0.725208175624527,3,3.0166666666666666,10.216666666666667,33.833333333333336,3.6666666666666665,0.0,147.24324063146048,12003844728
"Jul 27, 2024 11:05 AM",Lunch Weight Training,WeightTraining,0.0,33.766666666666666,,,0.0,109.0,143.0,0.3936411809235428,1,32.983333333333334,0.8333333333333334,0.0,0.0,0.0,28.30248746320522,12003844605
"Jul 26, 2024 12:40 PM",Lunch Weight Training,WeightTraining,0.0,74.81666666666666,,,0.0,106.0,134.0,0.3709311127933384,1,74.9,0.0,0.0,0.0,0.0,56.570604756350335,11994590746
"Jul 25, 2024 05:22 PM",Afternoon Weight Training,WeightTraining,0.0,51.93333333333333,,,0.0,109.9,140.0,0.4004542013626041,1,51.81666666666667,0.25,0.0,0.0,0.0,44.865855044002735,11994590724
"Jul 23, 2024 02:20 PM",Afternoon Weight Training,WeightTraining,0.0,98.26666666666667,,,0.0,113.2,143.0,0.42543527630582895,1,97.35,1.0333333333333334,0.0,0.0,0.0,94.6208778243389,11963595127
"Jul 22, 2024 12:16 PM",Lunch Weight Training,WeightTraining,0.0,59.55,,,0.0,113.4,143.0,0.4269492808478426,1,57.28333333333333,2.283333333333333,0.0,0.0,0.0,57.71221571883978,11955222370
